Data Import Template,,,
,1911DR,Standard Selling,200
,1912DR,Standard Selling,50
,1913DR,Standard Selling,60
,1914DR,Standard Selling,50
,1915DR,Standard Selling,30
,1916DR,Standard Selling,40
,1917DR,Standard Selling,60
,1918DR,Standard Selling,70
,1919DR,Standard Selling,80
,1920DR,Standard Selling,60
,1921DR,Standard Selling,50
,1922DR,Standard Selling,150
,1923DR,Standard Selling,100
,1924DR,Standard Selling,60
,1925DR,Standard Selling,50
,1926DR,Standard Selling,70
,1927DR,Standard Selling,60
,1928DR,Standard Selling,20
,1929DR,Standard Selling,10
,1930DR,Standard Selling,20
,1931DR,Standard Selling,20
,1932DR,Standard Selling,30
,1933DR,Standard Selling,20
,1934DR,Standard Selling,50
,1935DR,Standard Selling,30
,1936DR,Standard Selling,30
,1937DR,Standard Selling,40
,1938DR,Standard Selling,50
,1939DR,Standard Selling,60
,1940DR,Standard Selling,40
,1941DR,Standard Selling,30
,1942DR,Standard Selling,50
,1943DR,Standard Selling,60
,1944DR,Standard Selling,50
,1945DR,Standard Selling,80
,1946DR,Standard Selling,50
,1947DR,Standard Selling,60
,1948DR,Standard Selling,100
,1949DR,Standard Selling,20
,1950DR,Standard Selling,30
,1951DR,Standard Selling,30
,1952DR,Standard Selling,50
,1953DR,Standard Selling,50
,1954DR,Standard Selling,50
,1955DR,Standard Selling,60
,1956DR,Standard Selling,40
,1957DR,Standard Selling,50
,1958DR,Standard Selling,30
,1959DR,Standard Selling,20
,1960DR,Standard Selling,80
,1961DR,Standard Selling,50
,1962DR,Standard Selling,50
,1963DR,Standard Selling,100
,1964DR,Standard Selling,150
,1965DR,Standard Selling,200
,1966DR,Standard Selling,250
,1967DR,Standard Selling,100
,1968DR,Standard Selling,50
,1969DR,Standard Selling,100
,1970DR,Standard Selling,40
,1971DR,Standard Selling,30
,1972DR,Standard Selling,20
,1973DR,Standard Selling,2.5
,1974DR,Standard Selling,200
,1975DR,Standard Selling,40
,1976DR,Standard Selling,40
,1977DR,Standard Selling,50
,1978DR,Standard Selling,20
,1979DR,Standard Selling,10
,1980DR,Standard Selling,30
,1981DR,Standard Selling,40
,1982DR,Standard Selling,50
,1983DR,Standard Selling,30
,1984DR,Standard Selling,40
,1985DR,Standard Selling,20
,1986DR,Standard Selling,40
,1987DR,Standard Selling,40
,1988DR,Standard Selling,20
,1989DR,Standard Selling,50
,1990DR,Standard Selling,30
,1991DR,Standard Selling,40
,1992DR,Standard Selling,50
,1993DR,Standard Selling,50
,1994DR,Standard Selling,40
,1995DR,Standard Selling,250
,1996DR,Standard Selling,20
,1997DR,Standard Selling,30
,1998DR,Standard Selling,40
,1999DR,Standard Selling,150
,2000DR,Standard Selling,240
,2001DR,Standard Selling,40
,2002DR,Standard Selling,150
,2003DR,Standard Selling,40
,2004DR,Standard Selling,40
,2005DR,Standard Selling,40
,2006DR,Standard Selling,30
,2007DR,Standard Selling,60
,2008DR,Standard Selling,50
,2009DR,Standard Selling,40
,2010DR,Standard Selling,30
,2011DR,Standard Selling,130
,2012DR,Standard Selling,150
,2013DR,Standard Selling,80
,2014DR,Standard Selling,210
,2015DR,Standard Selling,220
,2016DR,Standard Selling,25
,2017DR,Standard Selling,25
,2018DR,Standard Selling,40
,2019DR,Standard Selling,225
,2020DR,Standard Selling,150
,2021DR,Standard Selling,220
,2022DR,Standard Selling,240
,2023DR,Standard Selling,100
,2024DR,Standard Selling,240
,2025DR,Standard Selling,20
,2026DR,Standard Selling,40
,2027DR,Standard Selling,40
,2028DR,Standard Selling,30
,2029DR,Standard Selling,40
